"season","event_date","nano","market","name","alias","exp_pts","exp_pts_off","exp_pts_off_pass","exp_pts_off_rush","exp_pts_off_turnover","exp_pts_def","exp_pts_def_pass","exp_pts_def_rush","exp_pts_def_turnover","exp_pts_st","exp_pts_kickoff","exp_pts_kick_return","exp_pts_punt","exp_pts_punt_return","exp_pts_fg_xp","boxscore_stats_link"
2024,"2024-11-17","CI5mhfNa0Zqd2","New Orleans","Saints","NO",22,22.72,8.62,13.42,-5.58,-4.8,-11.66,4.58,0,3,-4.29,3.54,0.6,-0.55,3.7,"https://www.pro-football-reference.com/boxscores/202411170nor.htm"
2024,"2024-11-17","D5QY6bOxfn8ZL","Green Bay","Packers","GB",1,13.66,12.84,0.17,-3.6,-16.11,-6.59,-11.17,0,2.17,-3.29,4.03,0.57,0.96,-0.1,"https://www.pro-football-reference.com/boxscores/202411170chi.htm"
2024,"2024-11-17","FCuH1wdksA2DQ","Detroit","Lions","DET",46,48.7,41.5,7.2,0,11.69,7.28,3.08,3.14,-11.65,-8.52,1.22,0,-4.72,0.37,"https://www.pro-football-reference.com/boxscores/202411170det.htm"
2024,"2024-11-17","IR4gIYmh269EI","Cleveland","Browns","CLE",-22,4.8,11.66,-4.58,0,-22.72,-8.62,-13.42,5.58,-3,-3.54,4.29,0.55,-0.6,-3.7,"https://www.pro-football-reference.com/boxscores/202411170nor.htm"
2024,"2024-11-17","IwSI92ZDKoazn","San Francisco","49ers","SF",-3,4.48,0.61,4.88,-4.05,-3.33,-3.5,-0.03,2.66,-1.86,-2.6,4.16,0.14,0.1,-3.66,"https://www.pro-football-reference.com/boxscores/202411170sfo.htm"
2024,"2024-11-17","LJmHetie5VbbO","Indianapolis","Colts","IND",-1,0.71,12.01,-6.62,-5.5,2.47,-0.54,2.58,0,-1.15,-6.05,4.93,1.8,-3.64,1.81,"https://www.pro-football-reference.com/boxscores/202411170nyj.htm"
2024,"2024-11-17","LZoDld8s63xUs","Las Vegas","Raiders","LV",-16,7.86,8,2.19,-4.45,-25.84,-28.19,3.08,0,3.17,-5.36,6.58,3.74,0,-1.79,"https://www.pro-football-reference.com/boxscores/202411170mia.htm"
2024,"2024-11-17","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",-46,-11.69,-7.28,-3.08,-3.14,-48.7,-41.5,-7.2,0,11.65,-1.22,8.52,4.72,0,-0.37,"https://www.pro-football-reference.com/boxscores/202411170det.htm"
2024,"2024-11-17","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",7,16.01,10.96,4.39,-4.38,-14.21,-10.7,-3.51,-0.91,3.71,-6.23,5.57,3.5,-2.8,3.67,"https://www.pro-football-reference.com/boxscores/202411170sdg.htm"
2024,"2024-11-17","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",3,-14.52,-7.41,-6.5,-4.54,6.69,3.89,-0.48,10.38,10.67,-5.35,3.76,4.91,-3.35,10.7,"https://www.pro-football-reference.com/boxscores/202411170pit.htm"
2024,"2024-11-17","VkxV91RtzHn65","New England","Patriots","NE",-6,10.52,12.14,-0.49,-6.65,-19.37,-17.39,-2.65,0,2.87,-5.57,5.03,-0.72,-0.05,4.18,"https://www.pro-football-reference.com/boxscores/202411170nwe.htm"
2024,"2024-11-17","ltMyRE3yvVUaw","Tennessee","Titans","TEN",-10,-7.51,1.11,-7.95,-1.06,-5.25,-21.24,15.99,5.11,3.94,-4.09,4.37,1.51,0.66,1.49,"https://www.pro-football-reference.com/boxscores/202411170oti.htm"
2024,"2024-11-17","mLspw4gJNTQGN","Atlanta","Falcons","ATL",-32,-7.97,0.9,-7.86,-4.71,-22.98,-25.63,1.99,0,4.61,-2.82,6.58,1.13,-1.72,1.44,"https://www.pro-football-reference.com/boxscores/202411170den.htm"
2024,"2024-11-17","mexvMWO2v1hWn","New York","Jets","NYJ",1,-2.47,0.54,-2.58,0,-0.71,-12.01,6.62,5.5,1.15,-4.93,6.05,3.64,-1.8,-1.81,"https://www.pro-football-reference.com/boxscores/202411170nyj.htm"
2024,"2024-11-17","mfbu6O5aMHbJg","Miami","Dolphins","MIA",16,25.84,28.19,-3.08,0,-7.86,-8,-2.19,4.45,-3.17,-6.58,5.36,0,-3.74,1.79,"https://www.pro-football-reference.com/boxscores/202411170mia.htm"
2024,"2024-11-17","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",-9,6.03,7.76,-1.4,-2.63,-14.81,-13.14,-2,4.01,0.41,-3.3,4.7,0.03,-1.46,0.44,"https://www.pro-football-reference.com/boxscores/202411170buf.htm"
2024,"2024-11-17","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",6,19.37,17.39,2.65,0,-10.52,-12.14,0.49,6.65,-2.87,-5.03,5.57,0.05,0.72,-4.18,"https://www.pro-football-reference.com/boxscores/202411170nwe.htm"
2024,"2024-11-17","zyhFXj1nywrm1","Baltimore","Ravens","BAL",-3,-6.69,-3.89,0.48,-10.38,14.52,7.41,6.5,4.54,-10.67,-3.76,5.35,3.35,-4.91,-10.7,"https://www.pro-football-reference.com/boxscores/202411170pit.htm"
2024,"2024-11-18","KdjU81i7YSFE7","Dallas","Cowboys","DAL",-24,-11.82,-7.61,-3.55,-11.48,-11.8,-7.33,-5.18,2.62,4.13,-1.04,6.07,1.06,-3.57,1.61,"https://www.pro-football-reference.com/boxscores/202411180dal.htm"
2024,"2024-11-18","UI0Ax4HUEXFh6","Houston","Texans","HOU",24,11.8,7.33,5.18,-2.62,11.82,7.61,3.55,11.48,-4.13,-6.07,1.04,3.57,-1.06,-1.61,"https://www.pro-football-reference.com/boxscores/202411180dal.htm"
2024,"2024-11-21","IR4gIYmh269EI","Cleveland","Browns","CLE",5,1.55,-3.2,7.27,-8.47,1.41,-8.98,7.62,4.17,1.69,-4.55,4.17,-0.73,1.22,1.58,"https://www.pro-football-reference.com/boxscores/202411210cle.htm"
2024,"2024-11-21","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",-5,-1.41,8.98,-7.62,-4.17,-1.55,3.2,-7.27,8.47,-1.69,-4.17,4.55,-1.22,0.73,-1.58,"https://www.pro-football-reference.com/boxscores/202411210cle.htm"
2024,"2024-11-24","1vVmWGzUZ1rea","Chicago","Bears","CHI",-5,3.44,4.36,2.61,0,-11.47,-13.39,1.59,5.53,3.03,-0.76,8.56,4.04,-6.94,-1.87,"https://www.pro-football-reference.com/boxscores/202411240chi.htm"
2024,"2024-11-24","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",10,0.58,7.97,-6.73,-3.68,11.53,7.84,3.69,7.59,-1.29,-3.17,2.03,1.9,-6.62,4.57,"https://www.pro-football-reference.com/boxscores/202411240sea.htm"
2024,"2024-11-24","6DclFuycdPaOB","Denver","Broncos","DEN",10,3.06,10.51,-7,0,2.09,2.93,-0.11,8.23,1.49,-9.5,4.7,2.86,-1.43,4.86,"https://www.pro-football-reference.com/boxscores/202411240rai.htm"
2024,"2024-11-24","9JtBk8kFeaGEs","Washington","Football Team","WAS",-9,4.31,-2.54,7.52,-6.25,-1.77,-12.39,10.78,3.67,-5.36,-18.94,8.02,3.1,-1.25,3.71,"https://www.pro-football-reference.com/boxscores/202411240was.htm"
2024,"2024-11-24","AzOs5UWsXusSW","Minnesota","Vikings","MIN",5,11.47,13.39,-1.59,-5.53,-3.44,-4.36,-2.61,0,-3.03,-8.56,0.76,6.94,-4.04,1.87,"https://www.pro-football-reference.com/boxscores/202411240chi.htm"
2024,"2024-11-24","D5QY6bOxfn8ZL","Green Bay","Packers","GB",28,12.2,12.64,-0.74,0,19.42,12.37,5.08,12.72,-2.13,-6.17,3.02,2.68,-1.83,0.17,"https://www.pro-football-reference.com/boxscores/202411240gnb.htm"
2024,"2024-11-24","FCuH1wdksA2DQ","Detroit","Lions","DET",18,12.94,9.04,5.23,0,8.39,5.17,2.87,0,0.16,-4.3,2.82,3.97,-4.14,1.81,"https://www.pro-football-reference.com/boxscores/202411240clt.htm"
2024,"2024-11-24","GJizlkzQFaqGA","Arizona","Cardinals","ARI",-10,-11.53,-7.84,-3.69,-7.59,-0.58,-7.97,6.73,3.68,1.29,-2.03,3.17,6.62,-1.9,-4.57,"https://www.pro-football-reference.com/boxscores/202411240sea.htm"
2024,"2024-11-24","IwSI92ZDKoazn","San Francisco","49ers","SF",-28,-19.42,-12.37,-5.08,-12.72,-12.2,-12.64,0.74,0,2.13,-3.02,6.17,1.83,-2.68,-0.17,"https://www.pro-football-reference.com/boxscores/202411240gnb.htm"
2024,"2024-11-24","KdjU81i7YSFE7","Dallas","Cowboys","DAL",9,1.77,12.39,-10.78,-3.67,-4.31,2.54,-7.52,6.25,5.36,-8.02,18.94,1.25,-3.1,-3.71,"https://www.pro-football-reference.com/boxscores/202411240was.htm"
2024,"2024-11-24","LJmHetie5VbbO","Indianapolis","Colts","IND",-18,-8.39,-5.17,-2.87,0,-12.94,-9.04,-5.23,0,-0.16,-2.82,4.3,4.14,-3.97,-1.81,"https://www.pro-football-reference.com/boxscores/202411240clt.htm"
2024,"2024-11-24","LZoDld8s63xUs","Las Vegas","Raiders","LV",-10,-2.09,-2.93,0.11,-8.23,-3.06,-10.51,7,0,-1.49,-4.7,9.5,1.43,-2.86,-4.86,"https://www.pro-football-reference.com/boxscores/202411240rai.htm"
2024,"2024-11-24","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",23,19.82,22.31,-1.81,-4.93,7.28,2.21,4.88,5.68,-7.47,-5.77,0.56,0.35,-1.58,-1.03,"https://www.pro-football-reference.com/boxscores/202411240nyg.htm"
2024,"2024-11-24","UI0Ax4HUEXFh6","Houston","Texans","HOU",-5,-8.16,-1.29,-5.29,-6.53,5.5,2.84,1.16,13.34,-4.49,-9.47,6.68,9.2,-4.32,-6.58,"https://www.pro-football-reference.com/boxscores/202411240htx.htm"
2024,"2024-11-24","VkxV91RtzHn65","New England","Patriots","NE",-20,-16.92,-14.44,-0.15,-9.37,-2.5,-16.67,15.58,9.98,0.2,-2.82,6.58,3.79,-2.61,-4.74,"https://www.pro-football-reference.com/boxscores/202411240mia.htm"
2024,"2024-11-24","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",18,23.71,6.78,14.15,0,-5.78,-11.35,3.57,4.38,-0.13,-7.78,4.75,0.64,-1.08,3.34,"https://www.pro-football-reference.com/boxscores/202411240ram.htm"
2024,"2024-11-24","jJBGuksuDJF5L","Carolina","Panthers","CAR",-5,12.51,9.88,6.03,0,-20.35,-8.55,-12.23,0,2.84,-6.62,5.64,2.97,-1.07,1.92,"https://www.pro-football-reference.com/boxscores/202411240car.htm"
2024,"2024-11-24","ltMyRE3yvVUaw","Tennessee","Titans","TEN",5,-5.5,-2.84,-1.16,-13.34,8.16,1.29,5.29,6.53,4.49,-6.68,9.47,4.32,-9.2,6.58,"https://www.pro-football-reference.com/boxscores/202411240htx.htm"
2024,"2024-11-24","mfbu6O5aMHbJg","Miami","Dolphins","MIA",20,2.5,16.67,-15.58,-9.98,16.92,14.44,0.15,9.37,-0.2,-6.58,2.82,2.61,-3.79,4.74,"https://www.pro-football-reference.com/boxscores/202411240mia.htm"
2024,"2024-11-24","n8CuHV9wbYCqF","New York","Giants","NYG",-23,-7.28,-2.21,-4.88,-5.68,-19.82,-22.31,1.81,4.93,7.47,-0.56,5.77,1.58,-0.35,1.03,"https://www.pro-football-reference.com/boxscores/202411240nyg.htm"
2024,"2024-11-24","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",5,20.35,8.55,12.23,0,-12.51,-9.88,-6.03,0,-2.84,-5.64,6.62,1.07,-2.97,-1.92,"https://www.pro-football-reference.com/boxscores/202411240car.htm"
2024,"2024-11-24","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",-18,5.78,11.35,-3.57,-4.38,-23.71,-6.78,-14.15,0,0.13,-4.75,7.78,1.08,-0.64,-3.34,"https://www.pro-football-reference.com/boxscores/202411240ram.htm"
2024,"2024-11-25","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",-6,8.34,10.52,-1.79,0,-17.12,-10.08,-9.04,0,1.62,-6.41,6.63,2.95,-3.06,1.51,"https://www.pro-football-reference.com/boxscores/202411250sdg.htm"
2024,"2024-11-25","zyhFXj1nywrm1","Baltimore","Ravens","BAL",6,17.12,10.08,9.04,0,-8.34,-10.52,1.79,0,-1.62,-6.63,6.41,3.06,-2.95,-1.51,"https://www.pro-football-reference.com/boxscores/202411250sdg.htm"
2024,"2024-11-28","1vVmWGzUZ1rea","Chicago","Bears","CHI",-4,5.48,6.78,0.7,0,-11.41,1.02,-6.8,3.67,3.46,-3.23,5.37,2.72,-1.77,0.37,"https://www.pro-football-reference.com/boxscores/202411280det.htm"
2024,"2024-11-28","D5QY6bOxfn8ZL","Green Bay","Packers","GB",15,14.75,14.99,0.77,0,-1.74,-12.26,7.47,0,2.71,-5.38,6.19,5.78,-3.09,-0.79,"https://www.pro-football-reference.com/boxscores/202411280gnb.htm"
2024,"2024-11-28","FCuH1wdksA2DQ","Detroit","Lions","DET",4,11.41,-1.02,6.8,-3.67,-5.48,-6.78,-0.7,0,-3.46,-5.37,3.23,1.77,-2.72,-0.37,"https://www.pro-football-reference.com/boxscores/202411280det.htm"
2024,"2024-11-28","KdjU81i7YSFE7","Dallas","Cowboys","DAL",7,3.74,6.54,-2.8,0,12.9,18.77,-8.14,12.41,-9.17,-6.3,4.04,-0.48,-4.04,-2.39,"https://www.pro-football-reference.com/boxscores/202411280dal.htm"
2024,"2024-11-28","mfbu6O5aMHbJg","Miami","Dolphins","MIA",-15,1.74,12.26,-7.47,0,-14.75,-14.99,-0.77,0,-2.71,-6.19,5.38,3.09,-5.78,0.79,"https://www.pro-football-reference.com/boxscores/202411280gnb.htm"
2024,"2024-11-28","n8CuHV9wbYCqF","New York","Giants","NYG",-7,-12.9,-18.77,8.14,-12.41,-3.74,-6.54,2.8,0,9.17,-4.04,6.3,4.04,0.48,2.39,"https://www.pro-football-reference.com/boxscores/202411280dal.htm"
2024,"2024-11-29","LZoDld8s63xUs","Las Vegas","Raiders","LV",-2,4.76,12.75,-6.85,-4.08,-2.92,-5.6,1.36,0,-6.69,-3.16,6.05,1.11,-0.56,-10.13,"https://www.pro-football-reference.com/boxscores/202411290kan.htm"
2024,"2024-11-29","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",2,2.92,5.6,-1.36,0,-4.76,-12.75,6.85,4.08,6.69,-6.05,3.16,0.56,-1.11,10.13,"https://www.pro-football-reference.com/boxscores/202411290kan.htm"
2024,"2024-12-01","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",-6,8.56,8.02,2.45,-16.66,-23.17,-19.55,-2.74,8.16,6.73,-6.55,8.77,1.57,-0.37,3.31,"https://www.pro-football-reference.com/boxscores/202412010cin.htm"
2024,"2024-12-01","3VqeLK0LS9rpw","Buffalo","Bills","BUF",25,19.2,10.75,9.18,0,5.31,3.1,2.68,11.07,-0.58,-3.96,2.09,0.71,-0.12,0.7,"https://www.pro-football-reference.com/boxscores/202412010buf.htm"
2024,"2024-12-01","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",6,6.51,3.58,2.93,0,14.98,11.1,2.55,13.89,-14.94,-13.08,-6.24,1.51,-0.44,3.31,"https://www.pro-football-reference.com/boxscores/202412010nyj.htm"
2024,"2024-12-01","9JtBk8kFeaGEs","Washington","Football Team","WAS",24,28.94,14.03,11.61,-3.53,7,-3.49,7.1,3.86,-7.42,0.25,3.44,0.74,-3.8,-8.05,"https://www.pro-football-reference.com/boxscores/202412010was.htm"
2024,"2024-12-01","AzOs5UWsXusSW","Minnesota","Vikings","MIN",1,5.27,3.28,1.99,-4.03,-9.13,-7.28,-3.69,2.52,6.11,-5.31,5.64,2.34,-0.74,4.18,"https://www.pro-football-reference.com/boxscores/202412010min.htm"
2024,"2024-12-01","CI5mhfNa0Zqd2","New Orleans","Saints","NO",-8,3.89,2.3,1.59,0,-13.85,-4.25,-8.94,0,2.2,-4.74,3.76,2.06,-0.2,1.32,"https://www.pro-football-reference.com/boxscores/202412010nor.htm"
2024,"2024-12-01","GJizlkzQFaqGA","Arizona","Cardinals","ARI",-1,9.13,7.28,3.69,-2.52,-5.27,-3.28,-1.99,4.03,-6.11,-5.64,5.31,0.74,-2.34,-4.18,"https://www.pro-football-reference.com/boxscores/202412010min.htm"
2024,"2024-12-01","IwSI92ZDKoazn","San Francisco","49ers","SF",-25,-5.31,-3.1,-2.68,-11.07,-19.2,-10.75,-9.18,0,0.58,-2.09,3.96,0.12,-0.71,-0.7,"https://www.pro-football-reference.com/boxscores/202412010buf.htm"
2024,"2024-12-01","LJmHetie5VbbO","Indianapolis","Colts","IND",1,8.79,1.7,7.09,-6.11,-12.16,-7.81,-4.35,5.22,2.11,-4.03,5.37,0.22,-0.11,0.66,"https://www.pro-football-reference.com/boxscores/202412010nwe.htm"
2024,"2024-12-01","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",3,0.85,-1.36,4.68,-10.11,-1.71,-5.15,2.39,4.18,5.13,-5.36,6.96,3.57,-1.73,1.69,"https://www.pro-football-reference.com/boxscores/202412010car.htm"
2024,"2024-12-01","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",-5,5.91,10.03,-2.73,-1.83,-6.79,-4.48,-2.57,0,-5.8,-4.7,4.71,1.65,-3.18,-4.28,"https://www.pro-football-reference.com/boxscores/202412010jax.htm"
2024,"2024-12-01","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",3,-12.32,-8.48,-3.63,-4.2,7.49,1.53,5.96,16.29,6.16,-4.7,3.76,2.49,-1.07,5.68,"https://www.pro-football-reference.com/boxscores/202412010atl.htm"
2024,"2024-12-01","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",6,23.17,19.55,2.74,-8.16,-8.56,-8.02,-2.45,16.66,-6.73,-8.77,6.55,0.37,-1.57,-3.31,"https://www.pro-football-reference.com/boxscores/202412010cin.htm"
2024,"2024-12-01","UI0Ax4HUEXFh6","Houston","Texans","HOU",5,6.79,4.48,2.57,0,-5.91,-10.03,2.73,1.83,5.8,-4.71,4.7,3.18,-1.65,4.28,"https://www.pro-football-reference.com/boxscores/202412010jax.htm"
2024,"2024-12-01","VkxV91RtzHn65","New England","Patriots","NE",-1,12.16,7.81,4.35,-5.22,-8.79,-1.7,-7.09,6.11,-2.11,-5.37,4.03,0.11,-0.22,-0.66,"https://www.pro-football-reference.com/boxscores/202412010nwe.htm"
2024,"2024-12-01","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",5,3.39,-0.26,3.98,0,-4.59,0.1,-5.71,0,8.57,-5.09,6.35,3.3,-1.41,5.42,"https://www.pro-football-reference.com/boxscores/202412010rav.htm"
2024,"2024-12-01","jJBGuksuDJF5L","Carolina","Panthers","CAR",-3,1.71,5.15,-2.39,-4.18,-0.85,1.36,-4.68,10.11,-5.13,-6.96,5.36,1.73,-3.57,-1.69,"https://www.pro-football-reference.com/boxscores/202412010car.htm"
2024,"2024-12-01","ltMyRE3yvVUaw","Tennessee","Titans","TEN",-24,-7,3.49,-7.1,-3.86,-28.94,-14.03,-11.61,3.53,7.42,-3.44,-0.25,3.8,-0.74,8.05,"https://www.pro-football-reference.com/boxscores/202412010was.htm"
2024,"2024-12-01","mLspw4gJNTQGN","Atlanta","Falcons","ATL",-3,-7.49,-1.53,-5.96,-16.29,12.32,8.48,3.63,4.2,-6.16,-3.76,4.7,1.07,-2.49,-5.68,"https://www.pro-football-reference.com/boxscores/202412010atl.htm"
2024,"2024-12-01","mexvMWO2v1hWn","New York","Jets","NYJ",-6,-14.98,-11.1,-2.55,-13.89,-6.51,-3.58,-2.93,0,14.94,6.24,13.08,0.44,-1.51,-3.31,"https://www.pro-football-reference.com/boxscores/202412010nyj.htm"
2024,"2024-12-01","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",8,13.85,4.25,8.94,0,-3.89,-2.3,-1.59,0,-2.2,-3.76,4.74,0.2,-2.06,-1.32,"https://www.pro-football-reference.com/boxscores/202412010nor.htm"
2024,"2024-12-01","zyhFXj1nywrm1","Baltimore","Ravens","BAL",-5,4.59,-0.1,5.71,0,-3.39,0.26,-3.98,0,-8.57,-6.35,5.09,1.41,-3.3,-5.42,"https://www.pro-football-reference.com/boxscores/202412010rav.htm"
2024,"2024-12-02","6DclFuycdPaOB","Denver","Broncos","DEN",10,9.38,10.88,-1.06,-4.88,1.27,-1.62,1.57,28.57,1.39,-7.19,5.64,5.49,-5,2.45,"https://www.pro-football-reference.com/boxscores/202412020den.htm"
2024,"2024-12-02","IR4gIYmh269EI","Cleveland","Browns","CLE",-10,-1.27,1.62,-1.57,-28.57,-9.38,-10.88,1.06,4.88,-1.39,-5.64,7.19,5,-5.49,-2.45,"https://www.pro-football-reference.com/boxscores/202412020den.htm"
2024,"2024-12-05","D5QY6bOxfn8ZL","Green Bay","Packers","GB",-3,11.75,8.79,2.88,-0.22,-13.69,-18.18,4.49,4.36,-0.8,-5.64,5.64,1.57,-2.25,-0.12,"https://www.pro-football-reference.com/boxscores/202412050det.htm"
2024,"2024-12-05","FCuH1wdksA2DQ","Detroit","Lions","DET",3,13.69,18.18,-4.49,-4.36,-11.75,-8.79,-2.88,0.22,0.8,-5.64,5.64,2.25,-1.57,0.12,"https://www.pro-football-reference.com/boxscores/202412050det.htm"
2024,"2024-12-08","1vVmWGzUZ1rea","Chicago","Bears","CHI",-26,-8.25,-5.27,-0.98,-4.64,-26.53,-24.07,-4.13,1.43,9.47,-2.82,7.44,5.32,-0.48,0.01,"https://www.pro-football-reference.com/boxscores/202412080sfo.htm"
2024,"2024-12-08","3VqeLK0LS9rpw","Buffalo","Bills","BUF",-5.34,31.07,25.29,10.12,0,-29.74,-30.69,0.62,0,-8.6,-7.89,5.69,-4.94,-2.5,1.04,"https://www.pro-football-reference.com/boxscores/202412080ram.htm"
2024,"2024-12-08","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",13,10.26,9.43,1.86,0,-0.39,0.59,-1.31,6.54,2.05,-6.58,3.56,3.18,-2.25,4.14,"https://www.pro-football-reference.com/boxscores/202412080crd.htm"
2024,"2024-12-08","AzOs5UWsXusSW","Minnesota","Vikings","MIN",22,29.04,29.01,-0.13,0,-9.92,-4.58,-6.66,7.26,1.49,-2.19,4.1,0.39,-0.31,-0.5,"https://www.pro-football-reference.com/boxscores/202412080min.htm"
2024,"2024-12-08","CI5mhfNa0Zqd2","New Orleans","Saints","NO",4,-2.53,3.97,-5.51,-0.83,10.58,10.66,-2.2,1.21,-1.93,-2.88,2.33,0.74,-1.7,-0.42,"https://www.pro-football-reference.com/boxscores/202412080nyg.htm"
2024,"2024-12-08","GJizlkzQFaqGA","Arizona","Cardinals","ARI",-13,0.39,-0.59,1.31,-6.54,-10.26,-9.43,-1.86,0,-2.05,-3.56,6.58,2.25,-3.18,-4.14,"https://www.pro-football-reference.com/boxscores/202412080crd.htm"
2024,"2024-12-08","IR4gIYmh269EI","Cleveland","Browns","CLE",-13,-8.83,-7.17,1.41,-9.88,3.82,-2.38,6.27,4.37,-12.07,-2.82,7.68,0.4,-9.01,-8.32,"https://www.pro-football-reference.com/boxscores/202412080pit.htm"
2024,"2024-12-08","IwSI92ZDKoazn","San Francisco","49ers","SF",26,26.53,24.07,4.13,-1.43,8.25,5.27,0.98,4.64,-9.47,-7.44,2.82,0.48,-5.32,-0.01,"https://www.pro-football-reference.com/boxscores/202412080sfo.htm"
2024,"2024-12-08","LZoDld8s63xUs","Las Vegas","Raiders","LV",-15,-5.22,-0.98,-4.24,-8.52,-12.48,-4.9,-8.28,12.33,4.26,-1.34,4.3,1.15,0.11,0.04,"https://www.pro-football-reference.com/boxscores/202412080tam.htm"
2024,"2024-12-08","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",15,12.48,4.9,8.28,-12.33,5.22,0.98,4.24,8.52,-4.26,-4.3,1.34,-0.11,-1.15,-0.04,"https://www.pro-football-reference.com/boxscores/202412080tam.htm"
2024,"2024-12-08","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",4,-1.81,2.07,-3.22,-6.12,9.43,8.55,-0.11,0,-1.21,-2.16,1.59,3.76,-2.3,-2.1,"https://www.pro-football-reference.com/boxscores/202412080oti.htm"
2024,"2024-12-08","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",-2,10.64,9.63,0.28,0,-4.46,-4.82,-0.12,-0.66,-5.79,-3.26,3.82,1.07,-4.55,-2.87,"https://www.pro-football-reference.com/boxscores/202412080kan.htm"
2024,"2024-12-08","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",13,-3.82,2.38,-6.27,-4.37,8.83,7.17,-1.41,9.88,12.07,-7.68,2.82,9.01,-0.4,8.32,"https://www.pro-football-reference.com/boxscores/202412080pit.htm"
2024,"2024-12-08","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",6,9.76,-0.13,10.92,0,-0.46,-3.58,1.96,3.21,-1.25,-2.95,3.36,1.1,-1.07,-1.69,"https://www.pro-football-reference.com/boxscores/202412080phi.htm"
2024,"2024-12-08","jJBGuksuDJF5L","Carolina","Panthers","CAR",-6,0.46,3.58,-1.96,-3.21,-9.76,0.13,-10.92,0,1.25,-3.36,2.95,1.07,-1.1,1.69,"https://www.pro-football-reference.com/boxscores/202412080phi.htm"
2024,"2024-12-08","ltMyRE3yvVUaw","Tennessee","Titans","TEN",-4,-9.43,-8.55,0.11,0,1.81,-2.07,3.22,6.12,1.21,-1.59,2.16,2.3,-3.76,2.1,"https://www.pro-football-reference.com/boxscores/202412080oti.htm"
2024,"2024-12-08","mLspw4gJNTQGN","Atlanta","Falcons","ATL",-22,9.92,4.58,6.66,-7.26,-29.04,-29.01,0.13,0,-1.49,-4.1,2.19,0.31,-0.39,0.5,"https://www.pro-football-reference.com/boxscores/202412080min.htm"
2024,"2024-12-08","mexvMWO2v1hWn","New York","Jets","NYJ",-5,14.47,15.58,0.6,0,-16.4,-23.93,6.86,0,-1.8,-8.3,6.91,1.36,-2.12,0.35,"https://www.pro-football-reference.com/boxscores/202412080mia.htm"
2024,"2024-12-08","mfbu6O5aMHbJg","Miami","Dolphins","MIA",5,16.4,23.93,-6.86,0,-14.47,-15.58,-0.6,0,1.8,-6.91,8.3,2.12,-1.36,-0.35,"https://www.pro-football-reference.com/boxscores/202412080mia.htm"
2024,"2024-12-08","n8CuHV9wbYCqF","New York","Giants","NYG",-4,-10.58,-10.66,2.2,-1.21,2.53,-3.97,5.51,0.83,1.93,-2.33,2.88,1.7,-0.74,0.42,"https://www.pro-football-reference.com/boxscores/202412080nyg.htm"
2024,"2024-12-08","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",2,4.46,4.82,0.12,0.66,-10.64,-9.63,-0.28,0,5.79,-3.82,3.26,4.55,-1.07,2.87,"https://www.pro-football-reference.com/boxscores/202412080kan.htm"
2024,"2024-12-08","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",5.34,29.74,30.69,-0.62,0,-31.07,-25.29,-10.12,0,8.6,-5.69,7.89,2.5,4.94,-1.04,"https://www.pro-football-reference.com/boxscores/202412080ram.htm"
2024,"2024-12-09","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",7,10.83,12.12,-1.64,-2.52,-0.91,4.31,-5.88,3.72,-2.06,-5.64,5.22,3.25,-3.68,-1.21,"https://www.pro-football-reference.com/boxscores/202412090dal.htm"
2024,"2024-12-09","KdjU81i7YSFE7","Dallas","Cowboys","DAL",-7,0.91,-4.31,5.88,-3.72,-10.83,-12.12,1.64,2.52,2.06,-5.22,5.64,3.68,-3.25,1.21,"https://www.pro-football-reference.com/boxscores/202412090dal.htm"
